Review_ID,Product_Name,Review_Text,Rating
1802,Headphones,EXCELLENT device. love it!,4
1803,Smartwatch,"Overheats like crazy, unusable!",5
1804,Smartwatch,Notifications are very slow to appear.,3
1805,Smartphone,Waterproof and stylish!,3
1806,Headphones,Touchpad is very unresponsive.,6
1807,Headphones,"Overheats like crazy, unusable!",6
1808,Headphones,Crashed on the first day! Unbelievable.,6
1809,Smartphone,,4
1810,Smartwatch,EXCELLENT device. love it!,4
1811,Smartwatch,Great battery life and amazing camera!,3
1812,Smartphone,Garbage! Never buying again!,3
1813,Tablet,,4
1814,Laptop,"Super fast SSD, boots in seconds!",3
1815,Tablet,Best purchase I've made!,4
1816,Tablet,"Super fast SSD, boots in seconds!",-1
1817,Smartphone,Notifications are very slow to appear.,4
1818,Tablet,Noise isolation is perfect!,6
1819,Smartphone,Best purchase I've made!,4
1820,Smartphone,Sound quality is great! But overpriced.,4
1821,Laptop,Notifications are very slow to appear.,5
1822,Tablet,Very satisfied with the performance.,1
1823,Smartphone,"Super fast SSD, boots in seconds!",4
1824,Smartphone,Charges super fast!,-1
1825,Laptop,"Too many bugs, very disappointing.",3
1826,Tablet,Waterproof and stylish!,4
1827,Smartwatch,Charges super fast!,2
1828,Smartphone,Noise isolation is perfect!,-1
1829,Tablet,Exceptional performance!,-1
1830,Headphones,"Poor build quality, broke in a week.",3
1831,Smartwatch,Extremely comfortable for long hours.,4
1832,Smartwatch,Extremely comfortable for long hours.,2
1833,Smartphone,Crashed on the first day! Unbelievable.,4
1834,Headphones,Great battery life and amazing camera!,-1
1835,Headphones,Decent sound quality but overpriced,1
1836,Tablet,"Too many bugs, very disappointing.",2
1837,Tablet,"Bad product, worst ever!",1
1838,Laptop,"Battery lasts barely a day, not worth it.",6
1839,Smartphone,,1
1840,Smartphone,Very satisfied with the performance.,3
1841,Tablet,Very satisfied with the performance.,2
1842,Smartphone,Best purchase I've made!,5
1843,Smartwatch,Exceptional performance!,3
1844,Smartphone,Best purchase I've made!,1
1845,Laptop,Garbage! Never buying again!,5
1846,Smartphone,Waterproof and stylish!,4
1847,Smartwatch,Best tablet ever!!!!!!!,6
1848,Laptop,Waterproof and stylish!,2
1849,Tablet,"Super fast SSD, boots in seconds!",1
1850,Smartphone,"Poor build quality, broke in a week.",3
1851,Smartphone,Exceptional performance!,-1
1852,Tablet,"Camera is outstanding, love it!",3
1853,Laptop,Garbage! Never buying again!,3
1854,Smartwatch,Sound quality is great! But overpriced.,-1
1855,Smartphone,Slow performance and keeps freezing,1
1856,Headphones,"Too many bugs, very disappointing.",1
1857,Headphones,Great battery life and amazing camera!,6
1858,Laptop,Best purchase I've made!,6
1859,Headphones,Best purchase I've made!,2
1860,Tablet,Absolutely fantastic for reading and browsing.,4
1861,Smartwatch,LOVE THE FEATURES! but battery drains fast,5
1862,Smartwatch,"Camera is outstanding, love it!",6
1863,Smartphone,Crashed on the first day! Unbelievable.,3
1864,Smartphone,"Speakers are too low, can't hear properly.",1
1865,Smartphone,Very satisfied with the performance.,4
1866,Tablet,Too expensive for the specs it offers.,2
1867,Headphones,"Speakers are too low, can't hear properly.",1
1868,Tablet,Charges super fast!,6
1869,Smartwatch,Best tablet ever!!!!!!!,-1
1870,Laptop,Best tablet ever!!!!!!!,6
1871,Smartwatch,Waterproof and stylish!,3
1872,Smartphone,Best tablet ever!!!!!!!,2
1873,Laptop,Too expensive for the specs it offers.,4
1874,Smartphone,"Bad product, worst ever!",3
1875,Smartphone,,5
1876,Smartwatch,Charges super fast!,-1
1877,Smartwatch,Best tablet ever!!!!!!!,4
1878,Tablet,Stylus works beautifully!,4
1879,Laptop,Noise isolation is perfect!,4
1880,Headphones,"Overheats like crazy, unusable!",4
1881,Headphones,Extremely comfortable for long hours.,3
1882,Smartwatch,Super slow! Regret buying.,6
1883,Tablet,"Poor build quality, broke in a week.",1
1884,Laptop,Very satisfied with the performance.,3
1885,Smartwatch,EXCELLENT device. love it!,5
1886,Headphones,Best tablet ever!!!!!!!,6
1887,Tablet,Super slow! Regret buying.,3
1888,Tablet,Waterproof and stylish!,-1
1889,Smartphone,"Bad product, worst ever!",2
1890,Laptop,Charges super fast!,4
1891,Smartwatch,Absolutely fantastic for reading and browsing.,6
1892,Headphones,,-1
1893,Smartphone,Crashed on the first day! Unbelievable.,3
1894,Tablet,"Fast and smooth performance, highly recommend!",-1
1895,Smartphone,Charges super fast!,4
1896,Laptop,Garbage! Never buying again!,4
1897,Tablet,"Poor build quality, broke in a week.",4
1898,Smartwatch,Sound quality is great! But overpriced.,-1
1899,Headphones,Exceptional performance!,-1
1900,Tablet,Sound quality is great! But overpriced.,4
1901,Smartwatch,"Too many bugs, very disappointing.",1
1902,Headphones,Sound quality is great! But overpriced.,6
1903,Tablet,"Overheats like crazy, unusable!",2
1904,Tablet,"Poor build quality, broke in a week.",4
1905,Laptop,"Super fast SSD, boots in seconds!",4
1906,Laptop,Stylus works beautifully!,5
1907,Laptop,Super slow! Regret buying.,5
1908,Laptop,"Fast and smooth performance, highly recommend!",4
1909,Laptop,Best tablet ever!!!!!!!,-1
1910,Tablet,Noise isolation is perfect!,1
1911,Smartwatch,Too expensive for the specs it offers.,3
1912,Laptop,Super slow! Regret buying.,1
1913,Headphones,Slow performance and keeps freezing,4
1914,Headphones,"Speakers are too low, can't hear properly.",5
1915,Smartwatch,Very satisfied with the performance.,6
1916,Smartphone,Waterproof and stylish!,5
1917,Tablet,Touchpad is very unresponsive.,4
1918,Smartphone,Decent sound quality but overpriced,4
1919,Laptop,Charges super fast!,1
1920,Smartwatch,Slow performance and keeps freezing,-1
1921,Smartwatch,Very satisfied with the performance.,6
1922,Headphones,Crashed on the first day! Unbelievable.,3
1923,Smartwatch,Touchpad is very unresponsive.,2
1924,Smartphone,Sound quality is great! But overpriced.,1
1925,Tablet,"Speakers are too low, can't hear properly.",6
1926,Laptop,"Battery lasts barely a day, not worth it.",1
1927,Headphones,Very satisfied with the performance.,5
1928,Smartphone,Charges super fast!,3
1929,Laptop,EXCELLENT device. love it!,4
1930,Smartphone,Decent sound quality but overpriced,-1
1931,Tablet,EXCELLENT device. love it!,2
1932,Headphones,"Bad product, worst ever!",1
1933,Laptop,Waterproof and stylish!,3
1934,Smartwatch,Absolutely fantastic for reading and browsing.,1
1935,Headphones,"Overheats like crazy, unusable!",5
1936,Laptop,Crashed on the first day! Unbelievable.,1
1937,Smartphone,Best tablet ever!!!!!!!,-1
1938,Smartphone,"Poor build quality, broke in a week.",3
1939,Smartphone,"Too many bugs, very disappointing.",5
1940,Headphones,Absolutely fantastic for reading and browsing.,1
1941,Tablet,"Super fast SSD, boots in seconds!",-1
1942,Headphones,"Speakers are too low, can't hear properly.",-1
1943,Laptop,Super slow! Regret buying.,5
1944,Smartwatch,Extremely comfortable for long hours.,3
1945,Laptop,Extremely comfortable for long hours.,-1
1946,Smartphone,EXCELLENT device. love it!,6
1947,Laptop,,4
1948,Smartphone,Stylus works beautifully!,2
1949,Headphones,Absolutely fantastic for reading and browsing.,-1
1950,Headphones,LOVE THE FEATURES! but battery drains fast,6
1951,Smartwatch,Touchpad is very unresponsive.,-1
1952,Smartphone,,6
1953,Smartwatch,Extremely comfortable for long hours.,2
1954,Smartwatch,"Fast and smooth performance, highly recommend!",1
1955,Headphones,Best tablet ever!!!!!!!,1
1956,Laptop,"Speakers are too low, can't hear properly.",4
1957,Smartphone,,6
1958,Smartphone,"Overheats like crazy, unusable!",6
1959,Laptop,"Too many bugs, very disappointing.",6
1960,Smartwatch,LOVE THE FEATURES! but battery drains fast,5
1961,Smartphone,Decent sound quality but overpriced,6
1962,Headphones,Decent sound quality but overpriced,2
1963,Headphones,"Fast and smooth performance, highly recommend!",6
1964,Smartphone,Garbage! Never buying again!,-1
1965,Headphones,Exceptional performance!,5
1966,Tablet,Sound quality is great! But overpriced.,2
1967,Smartphone,"Overheats like crazy, unusable!",6
1968,Smartwatch,LOVE THE FEATURES! but battery drains fast,6
1969,Smartwatch,Super slow! Regret buying.,4
1970,Headphones,Stylus works beautifully!,4
1971,Smartwatch,Crashed on the first day! Unbelievable.,6
1972,Headphones,Crashed on the first day! Unbelievable.,1
1973,Smartwatch,"Super fast SSD, boots in seconds!",-1
1974,Headphones,"Overheats like crazy, unusable!",6
1975,Smartwatch,Noise isolation is perfect!,3
1976,Laptop,"Too many bugs, very disappointing.",6
1977,Headphones,"Battery lasts barely a day, not worth it.",-1
1978,Headphones,Slow performance and keeps freezing,5
1979,Smartphone,"Super fast SSD, boots in seconds!",4
1980,Smartwatch,Extremely comfortable for long hours.,6
1981,Tablet,Stylus works beautifully!,-1
1982,Tablet,Noise isolation is perfect!,4
1983,Smartphone,"Camera is outstanding, love it!",1
1984,Smartphone,Very satisfied with the performance.,3
1985,Smartphone,"Super fast SSD, boots in seconds!",6
1986,Tablet,Slow performance and keeps freezing,2
1987,Laptop,"Camera is outstanding, love it!",4
1988,Laptop,"Speakers are too low, can't hear properly.",-1
1989,Smartwatch,Slow performance and keeps freezing,2
1990,Tablet,Best purchase I've made!,3
1991,Tablet,Noise isolation is perfect!,2
1992,Tablet,,4
1993,Laptop,Waterproof and stylish!,6
1994,Smartwatch,"Speakers are too low, can't hear properly.",6
1995,Tablet,,1
1996,Laptop,Extremely comfortable for long hours.,3
1997,Tablet,"Camera is outstanding, love it!",3
1998,Tablet,"Poor build quality, broke in a week.",6
1999,Smartphone,Very satisfied with the performance.,6
2000,Smartwatch,Best tablet ever!!!!!!!,2
